prj_id,prj_title,prj_code,prj_year_approved,prj_type,prj_status_name,province,city_name,sector,prj_cost_setup,prj_cost_gia,prj_cost_rollout,prj_cost_benefactor,prj_cost_other,num_coop,more_coop
404,Bread and Pastries Production Facility Enhancement of the Canossian Sisters of Tagaytay City as Community-Based Livelihood Opportunities for members of PWDCT (Poor Women Development Coordinating Team),17-GIA-Cavite-01-0177,2017,GIA (Community Based),Completed,Cavite,Tagaytay,Food Processing,384115,0,0,777200,0,1,only one
405,Equipment Upgrade for Improved Production Facility of Cordero Sewing Services,17-4A-03-03-132,2017,SETUP,On-going,Batangas,Bauan,Gifts / Decors / Handicrafts,891500,0,0,20000,0,1,only one
407,"Upgrading of Biodegradable Wastes Processing Capability of Municipality of Carmona, Cavite through Provision of 1, 000kg Capacity Biorector",17-GIA-Cavite-01-0179,2017,GIA (Community Based),Completed,Cavite,Carmona,Agriculture / Marine / Aquaculture / Forestry / Livestock,809000,0,0,1672868,0,1,only one
408,"Establishment of City of Bacoor Food Processing Center, a Community- Based Livelihood Project for members of City Livelihood Cooperative",17-GIA-Cavite-01-0178,2017,GIA (Community Based),Completed,Cavite,Bacoor,Food Processing,425541,0,0,1600000,0,1,only one
409,"Fruit Preserves Production Facility Improvement for Centro Filipino For returning Migrants, Inc. (C4RM) as Community-Based Livelihood Opportunities for OFW Returnees and Their Families",18 - GIA - Cavite - 01- 0194,2018,GIA (Community Based),On-going,Cavite,Dasmariñas,Food Processing,311405,0,0,450000,0,1,only one
410,Productivity and Packaging Improvement of Tofu as Community-Based Livelihood Opportinities for Members of Ten Talents Producers Cooperative,17-GIA-Cavite-01-0191,2017,GIA (Community Based),Completed,Cavite,Silang,Food Processing,372703,0,0,850000,0,1,only one
411,Upgrading of Food Production Facility of RGK Food Products,17-4A-03-01-127,2017,SETUP,On-going,Batangas,Padre Garcia,Food Processing,3000000,0,0,1500000,0,1,only one
412,Upgrading of Coconut Husks Common Service Facility in Mabini Batangas,17-GIA-Batangas-03-0168,2017,GIA (Community Based),On-going,Batangas,Mabini,Gifts / Decors / Handicrafts,150000,0,0,25000,0,1,only one
413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",16 - GIA - Batangas  - 01- 0171,2016,GIA (Community Based),On-going,Batangas,Bauan,Agriculture / Marine / Aquaculture / Forestry / Livestock,150000,0,0,505000,0,1,only one
414,Adoption of New technology and Upgrading of Existing Equipment for Broas and Camachile Production of Campville&#039;s Food Industries,17-4A-05-01-144,2017,SETUP,On-going,Quezon,Lucban,Food Processing,1630000,0,0,70000,0,1,only one
416,Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services,17-4A-01-05-148,2017,SETUP,On-going,Cavite,Silang,Metals & Engineering,3000000,0,0,3088000,0,1,only one
418,Technology Enhancement of the Production Capabilities of Obiena Enterprises Co. by Investing on Modern Production Equipment,17-4A-01-05-150,2017,SETUP,On-going,Cavite,Dasmariñas,Metals & Engineering,2970000,0,0,20674000,0,1,only one
419,Improvement of the Production Process of Advent Soy Beanery,17-4A-01-01-149,2017,SETUP,On-going,Cavite,Magallanes,Food Processing,161000,0,0,40000,0,1,only one
422,"Printing Technology Upgrade for VR Grafix Autosign in Mabini, Batangas",17-4A-03-06-135,2017,SETUP,On-going,Batangas,Mabini,ICT,572000,0,0,45000,0,1,only one
423,Upgrading of Production Facility of Lecca Sports Wear,16-4A-03-06-0107,2016,SETUP,On-going,Batangas,Batangas City,Gifts / Decors / Handicrafts,815000,0,0,100000,0,1,only one
424,Technology Enhancement &amp; Production Capability of E&amp;L Delicatessen Through Modern Production Equipment,16-4A-04-01-0083,2016,SETUP,Withdrawn,Rizal,Antipolo City,Food Processing,1890500,0,0,500000,0,1,only one
425,"Upgrading of Peanut Butter Production of Master Gian Food Products Through Equipment Acquisition in Antipolo City, Rizal",17-4A-04-04-131,2017,SETUP,On-going,Rizal,Antipolo City,Food Processing,72800,0,0,100000,0,1,only one
428,"Upgrading the Production Capability of Winjen Printing in Taytay, Rizal",17-4A-04-06-147,2017,SETUP,On-going,Rizal,Taytay,ICT,1500000,0,0,50000,0,1,only one
429,Upgrading of Production Capability of Cuts N Shape Crafts Manufacturing Through Acquisition of New Equipment,17-4A-04-03-140,2017,SETUP,Terminated,Rizal,Angono,Gifts / Decors / Handicrafts,580000,0,0,150000,0,1,only one
430,Acquisition of Appropriate Equipment to Upgrade the Production Facility of CAA Sweets Enterprises,17-4A-03-01-128,2017,SETUP,On-going,Batangas,Santo Tomas,Food Processing,796800,0,0,114999,0,1,only one
431,Technology Upgrade on Soy Bean Processing Facility of Saludare Food House,17-4A-03-01-154,2017,SETUP,On-going,Batangas,Balayan,Food Processing,1856270,0,0,200000,0,1,only one
432,Upgrading of Production facility of BEZ Trading and Services through Equipment Acquisition,17-4A-03-04-133,2017,SETUP,On-going,Batangas,San Jose,Agriculture / Marine / Aquaculture / Forestry / Livestock,2900000,0,0,500000,0,1,only one
433,Upgrading of Production Facility of Bilibinwang Multi-Purpose Cooperative through Equipment Acquisition,17-GIA-Batangas-06-0173,2017,GIA (Community Based),Completed,Batangas,Agoncillo,Food Processing,239478,0,0,49000,0,1,only one
434,Upgrading of SIBBAP MPC Bakery Production Facility Through Equipment Acquisition,17-GIA-Batangas-01-0174,2017,GIA (Community Based),Completed,Batangas,Batangas City,Food Processing,168000,0,0,50000,0,1,only one
435,Technology Upgrade of Baking Facility of Donappetit Cakes and Pastries,17-4A-03-01-159,2017,SETUP,On-going,Batangas,Santo Tomas,Food Processing,85000,0,0,85425,0,1,only one
436,Establishment of Food Processing Center of YMCA - San Pablo,16 - GIA - Laguna - 01 - 0149,2016,GIA (Community Based),On-going,Laguna,San Pablo,Food Processing,350260,0,0,199740,0,1,only one
437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",16 - GIA - Laguna - 03 - 0147,2016,GIA (Community Based),Withdrawn,Laguna,Kalayaan,Agriculture / Marine / Aquaculture / Forestry / Livestock,160000,0,0,1,0,1,only one
438,Improvement and Mechanization of Processes in the Production of All-Natural Compost Tea Fertilizer,16 - GIA - Laguna - 05 - 0143,2016,GIA (Community Based),On-going,Laguna,Calauan,Agriculture / Marine / Aquaculture / Forestry / Livestock,490000,0,0,240000,0,1,only one
439,"Establishment of Baking Facility for the Production of Uraro Chips, Cakes and Pastries in Rizal, Laguna",16 - GIA - Laguna - 01 - 0150,2016,GIA (Community Based),On-going,Laguna,Rizal,Food Processing,428500,0,0,25000000,0,1,only one
440,Upgrading of Milling Process &amp; Spring Production of Springtech Industrial Supply,17-4A-05-05-146,2017,SETUP,On-going,Laguna,Calamba,Metals & Engineering,2779100,0,0,75000,0,1,only one
443,ESTABLISHMENT OF POWDER COATING FACILITY OF GM PHILIA MFG. INC.,17-4A-02-05-136,2017,SETUP,Terminated,Laguna,Calamba,Metals & Engineering,1980000,0,0,580000,0,1,only one
444,MECHANIZATION OF RENDERING PROCESS FOR FILICETIE RENDERING PLANT,17-4A-02-04-137,2017,SETUP,On-going,Laguna,Victoria,Agriculture / Marine / Aquaculture / Forestry / Livestock,1550000,0,0,200000,0,1,only one
445,"UPGRADING THE PRODUCTION CAPABILITY OF THE ASSOCIATION OF SHOE AND BAGS MAKER &amp; RETAILERS, INC.",17-GIA-Laguna-03-0170,2017,GIA (Community Based),Completed,Laguna,City of Biñan,Gifts / Decors / Handicrafts,346700,0,0,130000,0,1,only one
446,"Upgrading the Firing Process of CSM Philippines, Inc.",17-4A-02-03-155,2017,SETUP,On-going,Laguna,City of Biñan,Gifts / Decors / Handicrafts,1546505,0,0,120000,0,1,only one
447,Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment,17-4A-05-01-162,2017,SETUP,Completed,Quezon,Pagbilao,Food Processing,1300000,0,0,400000,0,1,only one
448,"Modernization of the Production Process of Farmtec Foods, Inc.",17-4A-01-01-161,2017,SETUP,On-going,Cavite,Silang,Food Processing,2990000,0,0,810000,0,1,only one
449,Enhancing the Production Capacity for Fish Processing of Sophie&#039;s Gourmet,17-4A-02-01-165,2017,SETUP,On-going,Laguna,San Pablo,Food Processing,284770,0,0,128399,0,1,only one
450,Deployment of Early Warning Stations (DEWS),2017-RO-DEWS-02,2014,Roll-out,Completed,Laguna,Los Baños,Other Regional Industry Priorities,6349221,0,0,0,0,35,more than one
451,Development of Prototype for Real-Time Water Quality Monitoring of Lipote River (MataasNaKahoy) Using The ICT-Enhanced Remote Sensing Protocol,19-001-03-00004-001-03-7-5-2,2014,GIA (Region-initiated Projects) Internally Funded,Completed,Batangas,Mataasnakahoy,Other Regional Industry Priorities,1161500,0,0,0,0,1,only one
452,Effectiveness of 21st Century Learning Environment Model As a Support System to Teaching and Learning of Science and Mathematics,19-001-03-00004-001-05-27,2017,GIA (Region-initiated Projects) Externally Funded,Completed,Batangas,Lipa City,Other Regional Industry Priorities,12018024,0,0,1492230,0,5,more than one
454,Sensing Environmental Parameters Through Telemetry (SeNTRY),19-001-03-00004-001-03-7-5-3,2016,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,3383338,0,0,0,0,1,only one
492,Mechanization of Tricycle Side Car Fabrication of Choy&#039;s Welding Shop,17-4A-05-05-143,2017,SETUP,Terminated,Quezon,Gumaca,Metals & Engineering,657700,0,0,50000,0,1,only one
493,Upgrading of Turmeric Powder Production of Charn&#039;s Food Products,17-4A-05-01-171,2017,SETUP,Terminated,Quezon,Pagbilao,Food Processing,549000,0,0,300000,0,1,only one
494,Production Process and Product Improvement of RBM Bakeshop,17-4A-05-01-141,2017,SETUP,On-going,Quezon,Lucena City,Food Processing,365600,0,0,100000,0,1,only one
495,Mechanization of Production Processes of Siony&#039;s Pili Tarts and Pastillas,17-4A-05-01-173,2017,SETUP,On-going,Quezon,Mauban,Food Processing,810000,0,0,249500,0,1,only one
496,Improvement of Corn Milling Production for Talim Farmers MPC through Acquisition of Corn Mill Machine,17-GIA-Quezon-01-185,2017,GIA (Community Based),Terminated,Quezon,Lucena City,Agriculture / Marine / Aquaculture / Forestry / Livestock,480000,0,0,30000,0,1,only one
497,Productivity Enhancement through Integration of Bakery Equipment and Improvement of Packaging for Harito Food Services,17-4A-02-01-167,2017,SETUP,Terminated,Laguna,Los Baños,Food Processing,2745297,0,0,200000,0,1,only one
498,Upgrading of Production Facility of G.B. Daza Longanisa Lucban,17-4A-05-01-142,2017,SETUP,On-going,Quezon,Lucban,Food Processing,547000,0,0,350000,0,1,only one
499,Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery,17-4A-03-01-158,2017,SETUP,On-going,Batangas,Rosario,Food Processing,1119600,0,0,300000,0,1,only one
501,Capability and Capacity Improvement in Abaca Carpet and Rugs Processing Facility through Equipment Upgrade,17-4A-03-06-153,2017,SETUP,On-going,Batangas,Bauan,Gifts / Decors / Handicrafts,196000,0,0,60000,0,1,only one
502,Improvement of Autoxpert Car Accessories Shop by Upgrading its Painting and Mechanical Services Facilities,17-4A-03-06-152,2017,SETUP,Terminated,Batangas,Lipa City,Metals & Engineering,2436000,0,0,100000,0,1,only one
503,Upgrading of Advertising Material Production Facility of Harugrafiko Printing Services,17-4A-03-06-151,2017,SETUP,On-going,Batangas,Malvar,ICT,900000,0,0,100000,0,1,only one
504,Automation of Lathing Process of New Sun Machine Shop Engineering Services and Supplies,17-4A-03-05-134,2017,SETUP,On-going,Batangas,Malvar,Metals & Engineering,3000000,0,0,300000,0,1,only one
505,Printing Production and Quality Improvement for 60-B Cyberstation,17-4A-05-06-172,2017,SETUP,On-going,Quezon,Tayabas City,ICT,500000,0,0,410000,0,1,only one
506,"Upgrading of the Meat Processing Facility of Payapa Ibaba Consumers  Cooperative in Lemery, Batangas",17 - GIA - Batangas  - 01 - 0166,2017,GIA (Community Based),Completed,Batangas,Lemery,Food Processing,150000,0,0,20000,0,1,only one
507,"Establishing of Peanut Butter Processing Facility of Pinag-isang Bisig ng Taaleño in Taal, Batangas",17 - GIA - Batangas  - 01 - 0167,2017,GIA (Community Based),Completed,Batangas,Taal,Food Processing,150000,0,0,100000,0,1,only one
508,Harmonized e-Network to Yield Outcomes (HeNYO),19-001-03-0004-001-63-3-4,2016,GIA (Region-initiated Projects) Internally Funded,Terminated,Laguna,Los Baños,ICT,297100,0,0,36000,0,3,more than one
509,Upgrading of Production Capability of Binthau Bakeshop through Acquisition of New Equipment,17-4A-03-01-160,2017,SETUP,On-going,Rizal,Binangonan,Food Processing,850000,0,0,500000,0,1,only one
510,"Upgrading of Brewery Processes of Santiago Craft Brewery Inc. in Antipolo City, Rizal",17-4A-04-01-163,2017,SETUP,On-going,Rizal,Antipolo City,Food Processing,2990000,0,0,605000,0,1,only one
511,Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC,17-GIA-Batangas-01-0175,2017,GIA (Community Based),On-going,Batangas,Lipa City,Food Processing,275000,0,0,50000,0,1,only one
512,Enhancement of the Production and Quality Control in Raw Milk by Lucban Dairy Raiser Association,17-GIA-Quezon-01-184,2017,GIA (Community Based),Completed,Quezon,Lucban,Food Processing,391800,0,0,250000,0,1,only one
513,"Establishment of Tea Processing Facility for the Cuyambay Ladies Association for Unity and Development (CLAUD) in Tanay, Rizal",17-GIA-Rizal-01-182,2017,GIA (Community Based),On-going,Rizal,Tanay,Food Processing,310000,0,0,100000,0,1,only one
514,Improvement of Shelf Life of Dairy products of Llano Farmers Multipurpose Cooperative in Jalajala Rizal,17-GIA-Rizal-01-0176,2017,GIA (Community Based),Terminated,Rizal,Jala-jala,Food Processing,350000,0,0,100000,0,1,only one
515,"Upgrading of Ube Processing Center of Pagkalinawan Nagsaca Farmers Association, Inc. (PNFAI) in Jala-jala, Rizal",17-GIA-Rizal-01-183,2017,GIA (Community Based),On-going,Rizal,Jala-jala,Food Processing,1322500,0,0,70000,986000,1,only one
516,Enhancing the Technical Capabilityt of SV7 Yapak Shoes Footwear,17-GIA-Laguna-03-0190,2017,GIA (Community Based),Completed,Laguna,Calauan,Other Regional Industry Priorities,560000,0,0,35000,0,1,only one
518,PRODUCT QUALITY AND PRODUCTION IMPROVEMENT OF BEAUWENS ASSOCIATION THROUGH ACQUISITION OF VEGETABLE GRINDER/JUICER AND COOKER MIXER,17-GIA-Quezon-01-186,2017,GIA (Community Based),Withdrawn,Quezon,Unisan,Food Processing,164230,0,0,238510,0,1,only one
520,"IMPROVEMENT OF THE PRODUCTION FACILITY, PRODUCT QUALITY AND SAFETY OF BISIG NG MANGINGISDA NG SILDORA",17-GIA-Quezon-01-187,2017,GIA (Community Based),Terminated,Quezon,Agdangan,Food Processing,238616,0,0,5000,0,1,only one
521,"IMPROVEMENT OF PRODUCTION EFFICIENCY, PRODUCT QUALITY AND SAFETY OF COMPLEMENTARY FOODS PRODUCED BY LGU-MULANAY",17-GIA-Quezon-01-188,2017,GIA (Community Based),On-going,Quezon,Mulanay,Food Processing,1015040,0,0,2600000,0,1,only one
522,UPGRADING THE PRODUCTION PROCESS AND PRODUCTS OF SILI GROWERS ASSOCIATION,17-GIA-Quezon-01-189,2018,GIA (Community Based),On-going,Quezon,Alabat,Food Processing,1150000,0,0,800000,0,1,only one
523,Establishment of Central Milk Consolidation Facility of SAMABACO in Tanauan City,13-03-01-98,2013,GIA (Community Based),Completed,Batangas,Agoncillo,Agriculture / Marine / Aquaculture / Forestry / Livestock,150000,0,0,0,0,1,only one
524,Establishment of Drying Facility for the Local Government Unit of Panukulan,17-GIA-Quezon-01-0192,2017,GIA (Community Based),On-going,Quezon,Panukulan,Food Processing,665090,0,0,17420,0,1,only one
525,Improvement of the Grinding Process of Joemix (Rice-Monggo-Sesame Complementary Food),16-GIA-Quezon-01-0155,2016,GIA (Community Based),On-going,Quezon,Atimonan,Food Processing,280000,0,0,105200,0,1,only one
526,Emergency Distribution of Hydrometeorological Devices in Hard-Ht Areas of the Philippines (HYDROMET),2013-RO-Hydromet-01,2013,Roll-out,Completed,Laguna,Los Baños,Other Regional Industry Priorities,953230,0,0,0,0,31,more than one
527,UPGRADING OF PRODUCTION SYSTEM FOR BROILERS OF  JACINTO B. PALACIO POULTRY FARM,17-4A-05-06-145,2017,SETUP,Terminated,Quezon,Mauban,Agriculture / Marine / Aquaculture / Forestry / Livestock,3000000,0,0,2300000,0,1,only one
528,Production Improvement of Kenzo and Kloe&#039;s Nature Farm,17-4A-05-01-169,2017,SETUP,Terminated,Quezon,Sariaya,Food Processing,1640920,0,0,410000,0,1,only one
529,Production Improvement of M and M&#039;s Yema Cake and Pasalubong,17-4A-05-01-170,2017,SETUP,Terminated,Quezon,Sariaya,Food Processing,940850,0,0,625000,0,1,only one
530,Upgrading the Retort Process Technology of Reyson&#039;s Food Processing,17-4A-02-01-174,2017,SETUP,On-going,Laguna,Calauan,Food Processing,2970260,0,0,410554,0,1,only one
531,Enhancement of the Production Process and Upgrading of Equipment of MDA Meat Shop,17-4A-02-01-168,2017,SETUP,Terminated,Laguna,Los Baños,Food Processing,1891500,0,0,200000,0,1,only one
533,Food Safety Demo Company Program - Gordola Food Enterprise,,2016,GIA (Region-initiated Projects) Externally Funded,On-going,Cavite,Indang,Food Processing,0,0,0,0,0,1,only one
534,"PRODUCT SAFETY AND QUALITY IMPROVEMENT FOR  	PURIO’S ICE CREAM HOUSE THROUGH EQUIPMENT UPGRADING",17-4A-05-01-0115,2017,SETUP,Withdrawn,Quezon,Lucena City,Food Processing,105000,0,0,200000,0,1,only one
536,Food Safety Demo Company Program - Casile-Guinting Upland Marketing Cooperative,,2016,GIA (Region-initiated Projects) Externally Funded,On-going,Laguna,Cabuyao,Food Processing,0,0,0,0,0,1,only one
538,Community Empowerment thru S&amp;T (CEST) Program - Alabat,19-001-03-00004-001-05-46,2016,Roll-out,On-going,Quezon,Alabat,Other Regional Industry Priorities,1315200,0,0,457600,0,1,only one
